DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","Altman Hall Residency","1w5hKzrd9vWg3CCczVsC","This is a go-to hangout spot for me and my friends","student","40.59242520424485","-98.37192989558542","",
"Marker","Altman Hall Residency","20J4qX4ZlpiooGnmxvRx","This space feels outdated or run-down","student","40.59243692600759","-98.37195138583635","",
"Marker","Morrison-Reeves Science Center","20rSCdSRjgKcnezIWukS","This is one of my go-to study spots","student","40.59120796679838","-98.37207641217577","",
"Marker","Bronco Village Apartments 6","21f3fmnVSpMdvcHXsfhy","I rarely or never use this space","student","40.59416455465578","-98.36577019986713","",
"Marker","Hayes M. Fuhr Hall of Music","22QvcBCVQNAoWR8NKmPW","This space feels outdated or run-down","student","40.5947574791968","-98.37192831330441","",
"Marker","Morrison-Reeves Science Center","235BsCwDKSNdopPk2oAd","I wish this space were more flexible or adaptable for different uses","staff","40.59108098717323","-98.37210717415446","",
"Marker","906 E 9th Shop","25m7cRtQgjITB3GU1Otb","I rarely or never use this space","student","40.59296527001459","-98.37003737263954","",
"Marker","Gray Center","25uhHlxENuaqqNj1olkA","I would like to use this space more, but it needs improvement","student","40.59565198431855","-98.37309706206094","I am happy we get to use this space but it definitely needs some improvement, I know with all of the windows it is going to get hot because of the sun, but the HVAC could definitely use some help",
"Marker","Hazelrigg Student Union","265J63pou5g5cUmQ8p9l","This is one of my go-to study spots","student","40.5940991229339","-98.37278576507329","Great hang out place for friends in cafe and outside bronco blend",
"Marker","Hazelrigg Student Union","26HVtcmVlizzRFe23INT","This is one of my go-to study spots","student","40.59401499684972","-98.37288454455226","Love the new updates !!",
"Marker","Physical Fitness Facility","27IdBrAxlu6X59Oqi5M7","Just leave a comment about this space","student","40.59475419713635","-98.36966361136953","really nice building, spend a lot of time here!",
"Marker","Calvin H. French Memorial Chapel ","27gBr3ULsEbZufnXA8Lb","This is one of my go-to study spots","student","40.59174177563696","-98.37342478940822","my second favorite spot on campus.",
"Marker","Scott Studio Theatre","29H1rwEKWGeH3bFtSPgS","The lighting or temperature in this space makes it uncomfortable","student","40.592192173402225","-98.37329380418667","",
"Marker","Morrison-Reeves Science Center","29HCAxWPnUgmEBuQl5Ko","This is one of my go-to study spots","student","40.59136223751858","-98.37223863677673","",
"Marker","Taylor Hall Residence","2ATudJg57ahotHBSgL9w","This space feels outdated or run-down","student","40.59288792894594","-98.37471530981486","",
"Marker","906 E 9th St","2CoClxOJOB0HNRFo7453","I rarely or never use this space","student","40.593083978862836","-98.37005341660006","",
"Marker","Physical Fitness Facility","2DrizOB4gauq4xSSh547","I rarely or never use this space","student","40.594711021534664","-98.3695321598585","",
"Marker","Jackson Dinsdale Art Center","2EjhhsW1iFmuYlvuQQqA","Just leave a comment about this space","student","40.59689791218318","-98.37308966343204","Good building",
"Marker","Morrison-Reeves Science Center","2F84ue90CpPcQLxOk0GR","The furniture in this space is uncomfortable or not functional","student","40.59112234450129","-98.37209345641541","",
"Marker","Taylor Hall Residence","2G9T4qqSrenSV3LntsCm","This is a go-to hangout spot for me and my friends","student","40.59268158763635","-98.37468671470373","",
"Marker","Hazelrigg Student Union","2GIUhXdMlYUBepU7xvmV","This is one of my go-to study spots","student","40.59404627773415","-98.37304795903371","",
"Marker","Hazelrigg Student Union","2Ih25B3CHsO95JvTrFtG","This is one of my go-to study spots","student","40.59411504242115","-98.37276236435544","",
"Marker","Morrison-Reeves Science Center","2JRF6FMcTRQdsTEa1Ldb","This space supports my teaching and/or professional work effectively","staff","40.591329633295516","-98.3720452707778","",
"Marker","Hazelrigg Student Union","2JSHXMo28e4OzJWtyfkE","The furniture in this space is uncomfortable or not functional","student","40.59413850898039","-98.37293897268886","The chairs at the long tables make it very hard to move or be comfortable at the tables",
"Marker","Lloyd Wilson Field/Stadium","2JaaTi0ztSrQ3kXy9NUn","Just leave a comment about this space","student","40.59622823447086","-98.36931401698143","Love seeing what has been added since being at HC, hope to see more in the future!",
"Marker","Wilson Center","2JpMp0ibxQo2O4Yadf7F","I rarely or never use this space","student","40.592837378395615","-98.37366937299028","",
"Marker","Bronc Hall Residence","2KS3WSVzwYjBjkFlEQHA","I do not feel safe in this space","student","40.59311514139492","-98.3721299557714","",
"Marker","Hurley-McDonald Hall","2LlvAHX7dLgi8rKvBuet","I rarely or never use this space","student","40.59086530204473","-98.3745751507746","",
"Marker","Altman Hall Residency","2OuK6MlZ1dEthGPHdJ0I","This is a go-to hangout spot for me and my friends","student","40.592326229822504","-98.3718956145649","",
"Marker","Hazelrigg Student Union","2PIYJ0muV1gA3U7UPQnk","I would like to use this space more, but it needs improvement","student","40.59382336862748","-98.37277168244846","maybe more comfortable chairs or even a hammock or two. could feel more invite to be in & take on stressful schoolwork assignments.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","2QNBYUcJgKbKfmDOA5K3","This is a go-to hangout spot for me and my friends","student","40.595612134451216","-98.37058572660253","",
"Marker","The 1882 Residence Hall","2RD4iCyLlhtua0TJIs5d","Just leave a comment about this space","student","40.594086289129734","-98.3711527903382","Excited to see completion",
"Marker","","2RJHR0SFVEE7O7bz5mox","This is a go-to hangout spot for me and my friends","student","40.59330480545361","-98.37462767966083","The lobby is a nice place to hang out with my friends, I wish it was bigger and renovated like the other dorms were",
"Marker","Daugherty Student Engagement Center","2U0Qe4mgiLa2mM3bQzQK","This space supports my teaching and/or professional work effectively","staff","40.59111923223787","-98.37352880581861","Patio is hardly ever used, but it a great gathering space. Maybe promotion or a pergola to have some shade?",
"Marker","Altman Hall Residency","2VDprG9q9TrzT0LzSYx8","I would like to use this space more, but it needs some improvement","staff","40.59257343020454","-98.37196891551298","",
"Marker","","2VekG7AaSIRz9xAJ53ys","This is one of my go-to study spots","student","40.5908591915433","-98.37262803129737","",
"Marker","","2VujObJWDM2JdWubQroC","I would like to use this space more, but it needs improvement","student","40.59302450873366","-98.37293993867392","",
"Marker","Hurley-McDonald Hall","2WpneP040OGxBdTioMj4","This is one of my go-to study spots","student","40.59077454785725","-98.37460343417749","Education building!",
"Marker","","2X0B5AEB8gxMRk7n41FV","I rarely or never use this space","student","40.59654662463518","-98.36916277684149","",
"Marker","Hayes M. Fuhr Hall of Music","2XZeUWOWv18SEqPf2cpc","I would like to use this space more, but it needs improvement","student","40.59470120112195","-98.37185612616459","",
"Marker","Bronc Hall Residence","2XsMmTXIBVcdJ1FHItpi","I rarely or never use this space","student","40.593169804762766","-98.37223334405608","",
"Marker","Hazelrigg Student Union","2ZNqBR0FHPjSSXFbqGqq","I rarely or never use this space","student","40.59416566291662","-98.37280258543987","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","2ZTKhSklfTGNNRph7eBc","This is one of my go-to study spots","student","40.59577601129652","-98.37050412092601","",
"Marker","Hazelrigg Student Union","2ZlqZCpRIYfTXEE8d13l","This space supports my teaching and/or professional work effectively","staff","40.594190525354634","-98.37303325456963","",
"Marker","","2dSg2ttn9eKY5lgqkJkB","I would like to use this space more, but it needs improvement","student","40.59598148569415","-98.36872582731577","",
"Marker","Altman Hall Residency","2e6fnxfaERSjp280pret","This space feels outdated or run-down","student","40.59239940253576","-98.37182541560003","",
"Marker","Altman Hall Residency","2eBNhn3OtTq7SZ12Ygf9","I rarely or never use this space","student","40.5923505114134","-98.37199796079578","",
"Marker","Perkins Library","2eCydyya4ocmPI07qyBa","This is one of my go-to study spots","student","40.590270679257486","-98.37434147310704","It’s a quiet place to study and I think it’s kind of cute but I feel like it could use a few more decorations.",
"Marker","Daugherty Student Engagement Center","2evqcpTaZ1KqOWzBcEI4","I rarely or never use this space","student","40.591153346188236","-98.37370989413942","",
"Marker","Babcock Hall Residence","2f2yFZJ2hgPqJTZyw2NV","This is one of my go-to study spots","student","40.593237229623924","-98.37459087241501","",
"Marker","Hazelrigg Student Union","2heQLT0sbFsLdxhtAP7G","I do not feel safe in this space","student","40.594085049002416","-98.37275811573048","",
"Marker","Kiewit Building","2hzyQfHeX6tz6VqIoLtN","This space feels outdated or run-down","student","40.590423849533465","-98.37332168712744","",
"Marker","","2iBQ2R0XRVr7oByA4hzc","I rarely or never use this space","student","40.59421375263946","-98.37123942306779","",
"Marker","Daugherty Student Engagement Center","2iYPiKAWDMIiRXQidBDl","This is one of my go-to study spots","student","40.59117016053196","-98.37384382726997","",
"Marker","McCormick Hall","2jlm421YhqEXxJI8aNFh","This space feels outdated or run-down","student","40.592303576636","-98.37369920209318","",
"Marker","Kiewit Building","2lMlMJPIjHnV36jbV0oZ","I would like to use this space more, but it needs improvement","student","40.59055160005573","-98.37330828862007","",
"Marker","Hayes M. Fuhr Hall of Music","2lhYzWKXo87JrC0H6R5i","I would like to use this space more, but it needs improvement","student","40.594935504589586","-98.3718588702648","RIP Fuhr Hall 1958-2025 If it weren’t for the construction of the dorm building we didn’t need you wouldn’t be suffering right now 💔",
"Marker","Jackson Dinsdale Art Center","2mHWb4g4ZDx48fsy0PiP","I rarely or never use this space","student","40.59675451419341","-98.37305296995233","",
"Marker","McCormick Hall","2my0Rh6bsIKlIehyWkYZ","This is one of my go-to study spots","student","40.59230034813419","-98.37362783940901","",
"Marker","611 E. 9th St","2p0jYTB5WSW0PUU9bC28","I rarely or never use this space","student","40.5936523911613","-98.3746659605091","",
"Marker","Hazelrigg Student Union","2qt2xWB7vb4YOOspYFZZ","This is one of my go-to study spots","student","40.59407579907864","-98.3730318909987","",
"Marker","Taylor Hall Residence","2sLQ8neDPmDj0zJkK8cR","Just leave a comment about this space","student","40.592875063802865","-98.3746792857167","aside from the old building being used for dorms, the common areas on each floor is nice for studying outside of the room... but please reconsider how small some of the rooms being used for 2 people are, it's insane the space we are expected to share at times... speaking from the perspective of a previous Room 212 resident.",
"Marker","Perkins Library","2ss7GWacChXGlZ0V6WnU","This is one of my go-to study spots","student","40.59021770034539","-98.37456731276777","",
"Marker","The Stone Health Center","2suXVYcVrV0GDkLgwbVz","I rarely or never use this space","student","40.59328370587568","-98.37530416164655","",
"Marker","","2uu5mCO76HkcswShI3Ea","This is one of my go-to study spots","student","40.592862172935156","-98.37270310429103","",
"Marker","Morrison-Reeves Science Center","2v06Ydg8Bj26gvlemeRq","This is one of my go-to study spots","student","40.59114222599143","-98.37209893898384","",
"Marker","Perkins Library","2wbDRPB9vTRoYa5K036Z","This is a go-to hangout spot for me and my friends","student","40.59024313399695","-98.3744186644454","",
"Marker","Altman Hall Residency","2ydCRsoWpPjgQCLybgzv","This is one of my go-to study spots","student","40.59230732555261","-98.37199049548089","",
"Marker","Hayes M. Fuhr Hall of Music","2zsxAd5bG6c1ArzAUC8z","I rarely or never use this space","student","40.59472079684869","-98.37173961080596","",
"Marker","Hayes M. Fuhr Hall of Music","305eNmCkyzGABANNJ3f8","This space supports my teaching and/or professional work effectively","staff","40.59478305112188","-98.37188028269286","",
"Marker","607 E 9th St","30v8zWQLtKgWdx4QERpg","I rarely or never use this space","student","40.593726223300706","-98.37475455587645","",
"Marker","McCormick Hall","33hMd7Deld22oTiSx01w","This is one of my go-to study spots","student","40.592214943602755","-98.3736253385997","",
"Marker","Taylor Hall Residence","34EOrP44OrmTC0rOJDIu","This space feels outdated or run-down","student","40.59284691459655","-98.37462768362924","",
"Marker","Bronc Hall Residence","34JqLEcXCfhVfO7Pby26","This is one of my go-to study spots","student","40.593095059383046","-98.3721892964681","",
"Marker","Batchelder Garage","354wjDYdXMpDCQt9FqOd","I rarely or never use this space","student","40.59296254570714","-98.37048973114308","",
"Marker","Wilson Center","35ALGAulJ2yEHO6uZnbk","I rarely or never use this space","student","40.59277305994385","-98.37362267767789","",
"Marker","Hazelrigg Student Union","364GaZTj0PAo9GVroIi5","This is one of my go-to study spots","student","40.59402051621606","-98.37292944490449","Specifically Studio 200, but the union in general is a great place to go and get work done that isn't my dorm.",
"Marker","Wilson Center","38SzJiTfQrYcbr4O9lfW","I rarely or never use this space","student","40.59274225314141","-98.3735977832152","",
"Marker","Hazelrigg Student Union","38iFeSFhJvCMPMTal8oS","The lighting or temperature in thei space makes it uncomfortable","student","40.594099447919035","-98.37298756494127","Way to bright now, gotta wear sunglasses when going inside",
"Marker","Jackson Dinsdale Art Center","39iMQyOdnIHGcBJMbjMD","Just leave a comment about this space","staff","40.59679360724695","-98.37315867900392","There will be need for more arts space due to the new scholarship students. Can additions to JDAC accommodate other programs as well?",
"Marker","Daugherty Student Engagement Center","3AAoNARfYRiVz4BPJuRQ","I rarely or never use this space","student","40.59109774455459","-98.37375243504597","",
"Marker","Physical Fitness Facility","3AiVghkuLEJ1JXz69YJc","I rarely or never use this space","student","40.59484652860601","-98.36973310094761","",
"Marker","Hazelrigg Student Union","3BGdPxxMB3PMyqnN7Y0Z","This is a go-to hangout spot for me and my friends","student","40.59401458236525","-98.37297040060149","This is a go to spot for me to meet up with my friends!",
"Marker","Bronco Village Apartments 1","3BWqEsEBUW5ohbRVvuv0","This is a go-to hangout spot for me and my friends","student","40.594810223578804","-98.3656782724471","",
"Marker","Barrett Alumni Center","3D7CwEGlrSjF4CAdB3I0","I rarely or never use this space","student","40.59526628108236","-98.36484222819274","This space is very nice for bigger gatherings, but I don't use it that much.",
"Marker","Hazelrigg Student Union","3Ek6uPj0MkWhhGka8x6L","This is a go-to hangout spot for me and my friends","student","40.5941618936167","-98.37279571740525","My friends and I love HSU, this where we hang out and also it is convenient because Bronco Blend is there.",
"Marker","","3ErrMe2DhgbmK2c7dNhw","This space supports my teaching and/or professional work effectively","staff","40.59657536882008","-98.3705155464674","",
"Marker","Morrison-Reeves Science Center","3GSqs9ai5O5GKftZGFfG","This is one of my go-to study spots","student","40.591303977221884","-98.37204823337713","All my professors are in this building and there are lots of places to work as well as get help. With it being open 24/7 it help give athletes somewhere to go that doesn’t work against their schedules.",
"Marker","","3HNeaozkkMqT3p1cgGD6","I rarely or never use this space","student","40.59485278961952","-98.36600979200148","",
"Marker","Kiewit Building","3NIRJE6KqsVTnbzuoILN","Just leave a comment about this space","staff","40.59041083712228","-98.37330901790777","PEHP has loved having football, golf, wrestling, cheer and dance join us in Kiewit.
It's fun to see some many athletes throughout the day.",
"Marker","Batchelder Garage","3PL3OEv4V5c3XduZt1a4","I rarely or never use this space","student","40.592967736346566","-98.37052586014259","",
"Marker","Lloyd Wilson Field/Stadium","3PSowCnll3GU0Bn4qrYx","I rarely or never use this space","student","40.59593250705839","-98.36937352597074","",
"Marker","","3SdeX4gS8Q7J55HS0NyV","I would like to use this space more, but it needs improvement","student","40.593353343962264","-98.37538123816987","",
"Marker","Hayes M. Fuhr Hall of Music","3Sqnz8WAVQT1e2mV1E55","I would like to use this space more, but it needs some improvement","staff","40.594707008090694","-98.37178485228702","I am concerned about the future of music at Hastings if the department doesn't have a building that can facilitate it. Obviously the flooding has been one of HC's biggest building-related challenges this year, and I feel for everyone working on this problem. I am not music faculty, but I feel strongly that our music program is an important part of our mission, and they need a functional, music-education-specific building.",
"Marker","Hazelrigg Student Union","3T9zbT4a8bQQMzoaFo2l","This is one of my go-to study spots","student","40.594176561338884","-98.37314431356728","",
"Marker","Perkins Library","3U0xHQQPyDuBQE65rvix","The furniture in this space is uncomfortable or not functional","student","40.590199528652875","-98.37442926726975","",
"Marker","McCormick Hall","3Uw0kqyA2jmsTmDVoaE4","The layout or furniture is not functional for my needs","staff","40.59228302039955","-98.37369647922952","",
"Marker","Bronco Village Apartments 4","3XM5BgEcWFtgDupfCR46","I rarely or never use this space","student","40.595132595745355","-98.36574015921921","",
"Marker","Wilson Center","3XT41aoBf0ILoQcBm9Kd","I would like to use this space more, but it needs improvement","student","40.59274077326634","-98.37359479557156","I know that this is an older and smaller building, but I definitely think the downstairs could use a little TLC.",
"Marker","Perkins Library","3YeMtYHvBdH2sPNCHAe6","I would like to use this space more, but it needs improvement","student","40.590276664593716","-98.37439609944741","There are some quiet study places here, but there should be more boards. That would make it much more study friendly",
"Marker","","3ZFXQST91AQCP9EttPwO","This space feels outdated or run-down","student","40.5927893810524","-98.37227087148275","the swing that sits between bronc and altman",
"Marker","Hazelrigg Student Union","3b74980fKqW8uw48x8Fg","Just leave a comment about this space","student","40.593987389688266","-98.37292709249574","Great food",
"Marker","Bronc Hall Residence","3bFo5GgdtTyYmldQhNhl","I rarely or never use this space","student","40.59314105976722","-98.37219084848526","",
"Marker","","3dZcS1k6NzkawcT5F8Ug","I rarely or never use this space","student","40.59338009365709","-98.37136033425723","",
"Marker","McCormick Hall","3e1Zft8k6ikV3ELcCn4N","This is one of my go-to study spots","student","40.59228738485655","-98.37374070476451","This building is a very space, often having movie nights, tea time, and some of my favorite memories overall. The building and the people in it bring me so much joy",
"Marker","Perkins Library","3eSxPx6ci4SXhi7lP9KN","This is one of my go-to study spots","student","40.59028985085922","-98.37446148672433","",
"Marker","Hazelrigg Student Union","3eZbHpQN2BtYfhvLWjIU","This is a go-to hangout spot for me and my friends","student","40.59394323053846","-98.37284899926838","",
"Marker","Calvin H. French Memorial Chapel ","3fWMvOZQlCaPXoIDkVYE","This space feels outdated or run-down","student","40.591714491713674","-98.37330063015602","Historical? Yes. Needs improvement? Also yes. New seats, new windows, and better A/C would drastically improve this building and probably preserve it for longer than it has.",
"Marker","Batchelder General Services","3hJDxKSYvbMjix0g99Th","I rarely or never use this space","student","40.592714863496866","-98.37098753788422","",
